Success! Successfully connected to the database.
Success! Successfully inserted data into Lote: {'Cd_Fabrica': 1020, 'Cd_TipoVacina': 1008, 'Cd_CentroVacinacao': 41, 'Dt_Fabricacao': datetime.datetime(2025, 3, 15, 11, 59, 53, 343541), 'Dt_Validade': datetime.datetime(2025, 12, 10, 11, 59, 53, 343541), 'Nu_QuantidadeAmpolas': 100}
Success! Successfully inserted data into Lote: {'Cd_Fabrica': 1031, 'Cd_TipoVacina': 1010, 'Cd_CentroVacinacao': 48, 'Dt_Fabricacao': datetime.datetime(2024, 7, 20, 0, 50, 9, 631501), 'Dt_Validade': datetime.datetime(2025, 1, 16, 0, 50, 9, 631501), 'Nu_QuantidadeAmpolas': 50}
Success! Successfully inserted data into Lote: {'Cd_Fabrica': 1013, 'Cd_TipoVacina': 1010, 'Cd_CentroVacinacao': 53, 'Dt_Fabricacao': datetime.datetime(2025, 4, 20, 7, 30, 43, 217274), 'Dt_Validade': datetime.datetime(2025, 10, 17, 7, 30, 43, 217274), 'Nu_QuantidadeAmpolas': 50}
Success! Successfully inserted data into Lote: {'Cd_Fabrica': 1017, 'Cd_TipoVacina': 1006, 'Cd_CentroVacinacao': 66, 'Dt_Fabricacao': datetime.datetime(2024, 11, 23, 1, 31, 36, 314519), 'Dt_Validade': datetime.datetime(2025, 11, 23, 1, 31, 36, 314519), 'Nu_QuantidadeAmpolas': 50}
Success! Successfully inserted data into Lote: {'Cd_Fabrica': 1020, 'Cd_TipoVacina': 1009, 'Cd_CentroVacinacao': 78, 'Dt_Fabricacao': datetime.datetime(2025, 5, 24, 7, 36, 32, 761604), 'Dt_Validade': datetime.datetime(2025, 11, 20, 7, 36, 32, 761604), 'Nu_QuantidadeAmpolas': 50}
Success! Successfully inserted data into Lote: {'Cd_Fabrica': 1014, 'Cd_TipoVacina': 1009, 'Cd_CentroVacinacao': 62, 'Dt_Fabricacao': datetime.datetime(2024, 12, 19, 11, 52, 23, 893484), 'Dt_Validade': datetime.datetime(2025, 6, 17, 11, 52, 23, 893484), 'Nu_QuantidadeAmpolas': 30}
Success! Successfully inserted data into Lote: {'Cd_Fabrica': 1018, 'Cd_TipoVacina': 1004, 'Cd_CentroVacinacao': 66, 'Dt_Fabricacao': datetime.datetime(2025, 6, 4, 19, 32, 8, 510309), 'Dt_Validade': datetime.datetime(2026, 3, 1, 19, 32, 8, 510309), 'Nu_QuantidadeAmpolas': 100}
Success! Successfully inserted data into Lote: {'Cd_Fabrica': 1015, 'Cd_TipoVacina': 1008, 'Cd_CentroVacinacao': 54, 'Dt_Fabricacao': datetime.datetime(2024, 11, 9, 19, 6, 6, 123693), 'Dt_Validade': datetime.datetime(2025, 8, 6, 19, 6, 6, 123693), 'Nu_QuantidadeAmpolas': 30}
Success! Successfully inserted data into Lote: {'Cd_Fabrica': 1020, 'Cd_TipoVacina': 1007, 'Cd_CentroVacinacao': 64, 'Dt_Fabricacao': datetime.datetime(2025, 4, 15, 1, 49, 46, 770486), 'Dt_Validade': datetime.datetime(2026, 7, 9, 1, 49, 46, 770486), 'Nu_QuantidadeAmpolas': 50}
Success! Successfully inserted data into Lote: {'Cd_Fabrica': 1017, 'Cd_TipoVacina': 1004, 'Cd_CentroVacinacao': 66, 'Dt_Fabricacao': datetime.datetime(2025, 6, 7, 4, 24, 41, 766915), 'Dt_Validade': datetime.datetime(2026, 3, 4, 4, 24, 41, 766915), 'Nu_QuantidadeAmpolas': 50}
Success! Successfully inserted data into Lote: {'Cd_Fabrica': 1017, 'Cd_TipoVacina': 1004, 'Cd_CentroVacinacao': 75, 'Dt_Fabricacao': datetime.datetime(2024, 7, 17, 0, 13, 40, 393833), 'Dt_Validade': datetime.datetime(2025, 4, 13, 0, 13, 40, 393833), 'Nu_QuantidadeAmpolas': 50}
Success! Successfully inserted data into Lote: {'Cd_Fabrica': 1016, 'Cd_TipoVacina': 1004, 'Cd_CentroVacinacao': 67, 'Dt_Fabricacao': datetime.datetime(2024, 11, 7, 8, 49, 12, 753952), 'Dt_Validade': datetime.datetime(2025, 8, 4, 8, 49, 12, 753952), 'Nu_QuantidadeAmpolas': 30}
Success! Successfully inserted data into Lote: {'Cd_Fabrica': 1016, 'Cd_TipoVacina': 1006, 'Cd_CentroVacinacao': 57, 'Dt_Fabricacao': datetime.datetime(2025, 3, 29, 19, 14, 4, 10248), 'Dt_Validade': datetime.datetime(2026, 3, 29, 19, 14, 4, 10248), 'Nu_QuantidadeAmpolas': 30}
Success! Successfully inserted data into Lote: {'Cd_Fabrica': 1016, 'Cd_TipoVacina': 1005, 'Cd_CentroVacinacao': 61, 'Dt_Fabricacao': datetime.datetime(2025, 4, 21, 19, 22, 32, 345871), 'Dt_Validade': datetime.datetime(2025, 10, 18, 19, 22, 32, 345871), 'Nu_QuantidadeAmpolas': 50}
Success! Successfully inserted data into Lote: {'Cd_Fabrica': 1031, 'Cd_TipoVacina': 1007, 'Cd_CentroVacinacao': 41, 'Dt_Fabricacao': datetime.datetime(2024, 9, 26, 7, 32, 30, 404736), 'Dt_Validade': datetime.datetime(2025, 12, 20, 7, 32, 30, 404736), 'Nu_QuantidadeAmpolas': 30}
Success! Successfully inserted data into Lote: {'Cd_Fabrica': 1018, 'Cd_TipoVacina': 1005, 'Cd_CentroVacinacao': 49, 'Dt_Fabricacao': datetime.datetime(2025, 1, 4, 13, 35, 37, 363482), 'Dt_Validade': datetime.datetime(2025, 7, 3, 13, 35, 37, 363482), 'Nu_QuantidadeAmpolas': 50}
Success! Successfully inserted data into Lote: {'Cd_Fabrica': 1013, 'Cd_TipoVacina': 1004, 'Cd_CentroVacinacao': 47, 'Dt_Fabricacao': datetime.datetime(2025, 2, 16, 7, 54, 24, 423219), 'Dt_Validade': datetime.datetime(2025, 11, 13, 7, 54, 24, 423219), 'Nu_QuantidadeAmpolas': 30}
Success! Successfully inserted data into Lote: {'Cd_Fabrica': 1014, 'Cd_TipoVacina': 1006, 'Cd_CentroVacinacao': 77, 'Dt_Fabricacao': datetime.datetime(2024, 10, 28, 19, 56, 43, 865990), 'Dt_Validade': datetime.datetime(2025, 10, 28, 19, 56, 43, 865990), 'Nu_QuantidadeAmpolas': 100}
Success! Successfully inserted data into Lote: {'Cd_Fabrica': 1012, 'Cd_TipoVacina': 1006, 'Cd_CentroVacinacao': 43, 'Dt_Fabricacao': datetime.datetime(2024, 8, 1, 21, 40, 29, 144267), 'Dt_Validade': datetime.datetime(2025, 8, 1, 21, 40, 29, 144267), 'Nu_QuantidadeAmpolas': 100}
Success! Successfully inserted data into Lote: {'Cd_Fabrica': 1013, 'Cd_TipoVacina': 1008, 'Cd_CentroVacinacao': 66, 'Dt_Fabricacao': datetime.datetime(2024, 12, 31, 23, 1, 35, 908308), 'Dt_Validade': datetime.datetime(2025, 9, 27, 23, 1, 35, 908308), 'Nu_QuantidadeAmpolas': 50}
Success! Successfully inserted data into Lote: {'Cd_Fabrica': 1019, 'Cd_TipoVacina': 1005, 'Cd_CentroVacinacao': 44, 'Dt_Fabricacao': datetime.datetime(2024, 12, 15, 12, 32, 45, 993960), 'Dt_Validade': datetime.datetime(2025, 6, 13, 12, 32, 45, 993960), 'Nu_QuantidadeAmpolas': 50}
Success! Successfully inserted data into Lote: {'Cd_Fabrica': 1014, 'Cd_TipoVacina': 1006, 'Cd_CentroVacinacao': 73, 'Dt_Fabricacao': datetime.datetime(2024, 8, 5, 18, 31, 42, 19393), 'Dt_Validade': datetime.datetime(2025, 8, 5, 18, 31, 42, 19393), 'Nu_QuantidadeAmpolas': 30}
Success! Successfully inserted data into Lote: {'Cd_Fabrica': 1020, 'Cd_TipoVacina': 1005, 'Cd_CentroVacinacao': 78, 'Dt_Fabricacao': datetime.datetime(2024, 8, 3, 9, 14, 47, 383686), 'Dt_Validade': datetime.datetime(2025, 1, 30, 9, 14, 47, 383686), 'Nu_QuantidadeAmpolas': 50}
Success! Successfully inserted data into Lote: {'Cd_Fabrica': 1018, 'Cd_TipoVacina': 1005, 'Cd_CentroVacinacao': 45, 'Dt_Fabricacao': datetime.datetime(2024, 11, 25, 17, 13, 54, 566801), 'Dt_Validade': datetime.datetime(2025, 5, 24, 17, 13, 54, 566801), 'Nu_QuantidadeAmpolas': 30}
Success! Successfully inserted data into Lote: {'Cd_Fabrica': 1012, 'Cd_TipoVacina': 1004, 'Cd_CentroVacinacao': 44, 'Dt_Fabricacao': datetime.datetime(2025, 5, 14, 11, 12, 59, 659803), 'Dt_Validade': datetime.datetime(2026, 2, 8, 11, 12, 59, 659803), 'Nu_QuantidadeAmpolas': 100}
Success! Successfully inserted data into Lote: {'Cd_Fabrica': 1013, 'Cd_TipoVacina': 1009, 'Cd_CentroVacinacao': 47, 'Dt_Fabricacao': datetime.datetime(2025, 2, 14, 12, 47, 30, 525887), 'Dt_Validade': datetime.datetime(2025, 8, 13, 12, 47, 30, 525887), 'Nu_QuantidadeAmpolas': 50}
Success! Successfully inserted data into Lote: {'Cd_Fabrica': 1012, 'Cd_TipoVacina': 1008, 'Cd_CentroVacinacao': 64, 'Dt_Fabricacao': datetime.datetime(2025, 3, 15, 3, 33, 8, 252868), 'Dt_Validade': datetime.datetime(2025, 12, 10, 3, 33, 8, 252868), 'Nu_QuantidadeAmpolas': 30}
Success! Successfully inserted data into Lote: {'Cd_Fabrica': 1017, 'Cd_TipoVacina': 1010, 'Cd_CentroVacinacao': 57, 'Dt_Fabricacao': datetime.datetime(2025, 2, 18, 13, 29, 3, 421627), 'Dt_Validade': datetime.datetime(2025, 8, 17, 13, 29, 3, 421627), 'Nu_QuantidadeAmpolas': 100}
Success! Successfully inserted data into Lote: {'Cd_Fabrica': 1031, 'Cd_TipoVacina': 1007, 'Cd_CentroVacinacao': 46, 'Dt_Fabricacao': datetime.datetime(2025, 2, 25, 4, 5, 54, 226323), 'Dt_Validade': datetime.datetime(2026, 5, 21, 4, 5, 54, 226323), 'Nu_QuantidadeAmpolas': 50}
Success! Successfully inserted data into Lote: {'Cd_Fabrica': 1020, 'Cd_TipoVacina': 1009, 'Cd_CentroVacinacao': 66, 'Dt_Fabricacao': datetime.datetime(2024, 7, 11, 23, 18, 15, 536893), 'Dt_Validade': datetime.datetime(2025, 1, 7, 23, 18, 15, 536893), 'Nu_QuantidadeAmpolas': 30}
Success! Successfully inserted data into Lote: {'Cd_Fabrica': 1016, 'Cd_TipoVacina': 1004, 'Cd_CentroVacinacao': 44, 'Dt_Fabricacao': datetime.datetime(2025, 3, 16, 9, 5, 55, 325203), 'Dt_Validade': datetime.datetime(2025, 12, 11, 9, 5, 55, 325203), 'Nu_QuantidadeAmpolas': 50}
Success! Successfully inserted data into Lote: {'Cd_Fabrica': 1018, 'Cd_TipoVacina': 1010, 'Cd_CentroVacinacao': 41, 'Dt_Fabricacao': datetime.datetime(2025, 4, 9, 22, 3, 0, 374943), 'Dt_Validade': datetime.datetime(2025, 10, 6, 22, 3, 0, 374943), 'Nu_QuantidadeAmpolas': 30}
Success! Successfully inserted data into Lote: {'Cd_Fabrica': 1019, 'Cd_TipoVacina': 1007, 'Cd_CentroVacinacao': 60, 'Dt_Fabricacao': datetime.datetime(2025, 1, 21, 4, 10, 3, 324717), 'Dt_Validade': datetime.datetime(2026, 4, 16, 4, 10, 3, 324717), 'Nu_QuantidadeAmpolas': 100}
Success! Successfully inserted data into Lote: {'Cd_Fabrica': 1013, 'Cd_TipoVacina': 1009, 'Cd_CentroVacinacao': 43, 'Dt_Fabricacao': datetime.datetime(2025, 2, 24, 5, 55, 28, 366234), 'Dt_Validade': datetime.datetime(2025, 8, 23, 5, 55, 28, 366234), 'Nu_QuantidadeAmpolas': 100}
Success! Successfully inserted data into Lote: {'Cd_Fabrica': 1031, 'Cd_TipoVacina': 1005, 'Cd_CentroVacinacao': 48, 'Dt_Fabricacao': datetime.datetime(2025, 2, 16, 16, 9, 37, 817821), 'Dt_Validade': datetime.datetime(2025, 8, 15, 16, 9, 37, 817821), 'Nu_QuantidadeAmpolas': 30}
Success! Successfully inserted data into Lote: {'Cd_Fabrica': 1020, 'Cd_TipoVacina': 1010, 'Cd_CentroVacinacao': 59, 'Dt_Fabricacao': datetime.datetime(2025, 2, 27, 21, 3, 14, 754298), 'Dt_Validade': datetime.datetime(2025, 8, 26, 21, 3, 14, 754298), 'Nu_QuantidadeAmpolas': 50}
Success! Successfully inserted data into Lote: {'Cd_Fabrica': 1019, 'Cd_TipoVacina': 1007, 'Cd_CentroVacinacao': 52, 'Dt_Fabricacao': datetime.datetime(2025, 1, 29, 9, 45, 18, 28791), 'Dt_Validade': datetime.datetime(2026, 4, 24, 9, 45, 18, 28791), 'Nu_QuantidadeAmpolas': 30}
Success! Successfully inserted data into Lote: {'Cd_Fabrica': 1016, 'Cd_TipoVacina': 1004, 'Cd_CentroVacinacao': 60, 'Dt_Fabricacao': datetime.datetime(2025, 2, 3, 2, 12, 18, 64615), 'Dt_Validade': datetime.datetime(2025, 10, 31, 2, 12, 18, 64615), 'Nu_QuantidadeAmpolas': 50}
Success! Successfully inserted data into Lote: {'Cd_Fabrica': 1012, 'Cd_TipoVacina': 1005, 'Cd_CentroVacinacao': 44, 'Dt_Fabricacao': datetime.datetime(2024, 9, 9, 9, 21, 19, 262457), 'Dt_Validade': datetime.datetime(2025, 3, 8, 9, 21, 19, 262457), 'Nu_QuantidadeAmpolas': 100}
Success! Successfully inserted data into Lote: {'Cd_Fabrica': 1015, 'Cd_TipoVacina': 1008, 'Cd_CentroVacinacao': 74, 'Dt_Fabricacao': datetime.datetime(2024, 12, 5, 20, 20, 5, 51885), 'Dt_Validade': datetime.datetime(2025, 9, 1, 20, 20, 5, 51885), 'Nu_QuantidadeAmpolas': 50}
Success! Successfully inserted data into Lote: {'Cd_Fabrica': 1014, 'Cd_TipoVacina': 1004, 'Cd_CentroVacinacao': 51, 'Dt_Fabricacao': datetime.datetime(2024, 7, 12, 15, 37, 19, 969951), 'Dt_Validade': datetime.datetime(2025, 4, 8, 15, 37, 19, 969951), 'Nu_QuantidadeAmpolas': 100}
Success! Successfully inserted data into Lote: {'Cd_Fabrica': 1013, 'Cd_TipoVacina': 1009, 'Cd_CentroVacinacao': 48, 'Dt_Fabricacao': datetime.datetime(2024, 8, 6, 13, 18, 39, 868355), 'Dt_Validade': datetime.datetime(2025, 2, 2, 13, 18, 39, 868355), 'Nu_QuantidadeAmpolas': 100}
Success! Successfully inserted data into Lote: {'Cd_Fabrica': 1020, 'Cd_TipoVacina': 1005, 'Cd_CentroVacinacao': 52, 'Dt_Fabricacao': datetime.datetime(2024, 8, 4, 7, 9, 4, 444979), 'Dt_Validade': datetime.datetime(2025, 1, 31, 7, 9, 4, 444979), 'Nu_QuantidadeAmpolas': 50}
Success! Successfully inserted data into Lote: {'Cd_Fabrica': 1018, 'Cd_TipoVacina': 1010, 'Cd_CentroVacinacao': 63, 'Dt_Fabricacao': datetime.datetime(2025, 5, 27, 12, 44, 46, 913484), 'Dt_Validade': datetime.datetime(2025, 11, 23, 12, 44, 46, 913484), 'Nu_QuantidadeAmpolas': 30}
Success! Successfully inserted data into Lote: {'Cd_Fabrica': 1019, 'Cd_TipoVacina': 1010, 'Cd_CentroVacinacao': 58, 'Dt_Fabricacao': datetime.datetime(2024, 8, 6, 7, 11, 11, 27794), 'Dt_Validade': datetime.datetime(2025, 2, 2, 7, 11, 11, 27794), 'Nu_QuantidadeAmpolas': 100}
Success! Successfully inserted data into Lote: {'Cd_Fabrica': 1013, 'Cd_TipoVacina': 1010, 'Cd_CentroVacinacao': 52, 'Dt_Fabricacao': datetime.datetime(2024, 9, 28, 3, 30, 4, 839923), 'Dt_Validade': datetime.datetime(2025, 3, 27, 3, 30, 4, 839923), 'Nu_QuantidadeAmpolas': 100}
Success! Successfully inserted data into Lote: {'Cd_Fabrica': 1020, 'Cd_TipoVacina': 1009, 'Cd_CentroVacinacao': 63, 'Dt_Fabricacao': datetime.datetime(2025, 1, 29, 7, 33, 17, 6692), 'Dt_Validade': datetime.datetime(2025, 7, 28, 7, 33, 17, 6692), 'Nu_QuantidadeAmpolas': 50}
Success! Successfully inserted data into Lote: {'Cd_Fabrica': 1031, 'Cd_TipoVacina': 1010, 'Cd_CentroVacinacao': 56, 'Dt_Fabricacao': datetime.datetime(2024, 6, 16, 18, 33, 39, 416496), 'Dt_Validade': datetime.datetime(2024, 12, 13, 18, 33, 39, 416496), 'Nu_QuantidadeAmpolas': 100}
Success! Successfully inserted data into Lote: {'Cd_Fabrica': 1018, 'Cd_TipoVacina': 1009, 'Cd_CentroVacinacao': 73, 'Dt_Fabricacao': datetime.datetime(2025, 1, 12, 18, 4, 55, 66726), 'Dt_Validade': datetime.datetime(2025, 7, 11, 18, 4, 55, 66726), 'Nu_QuantidadeAmpolas': 30}
Success! Successfully inserted data into Lote: {'Cd_Fabrica': 1016, 'Cd_TipoVacina': 1005, 'Cd_CentroVacinacao': 68, 'Dt_Fabricacao': datetime.datetime(2025, 1, 5, 10, 40, 21, 867054), 'Dt_Validade': datetime.datetime(2025, 7, 4, 10, 40, 21, 867054), 'Nu_QuantidadeAmpolas': 100}
Success! Successfully inserted data into Lote: {'Cd_Fabrica': 1012, 'Cd_TipoVacina': 1007, 'Cd_CentroVacinacao': 57, 'Dt_Fabricacao': datetime.datetime(2024, 8, 4, 11, 28, 57, 894820), 'Dt_Validade': datetime.datetime(2025, 10, 28, 11, 28, 57, 894820), 'Nu_QuantidadeAmpolas': 30}
Success! Successfully inserted data into Lote: {'Cd_Fabrica': 1019, 'Cd_TipoVacina': 1010, 'Cd_CentroVacinacao': 56, 'Dt_Fabricacao': datetime.datetime(2025, 2, 28, 1, 6, 26, 926721), 'Dt_Validade': datetime.datetime(2025, 8, 27, 1, 6, 26, 926721), 'Nu_QuantidadeAmpolas': 30}
Success! Successfully inserted data into Lote: {'Cd_Fabrica': 1020, 'Cd_TipoVacina': 1009, 'Cd_CentroVacinacao': 56, 'Dt_Fabricacao': datetime.datetime(2024, 10, 16, 3, 48, 21, 35015), 'Dt_Validade': datetime.datetime(2025, 4, 14, 3, 48, 21, 35015), 'Nu_QuantidadeAmpolas': 100}
Success! Successfully inserted data into Lote: {'Cd_Fabrica': 1012, 'Cd_TipoVacina': 1009, 'Cd_CentroVacinacao': 76, 'Dt_Fabricacao': datetime.datetime(2024, 10, 20, 2, 37, 58, 988494), 'Dt_Validade': datetime.datetime(2025, 4, 18, 2, 37, 58, 988494), 'Nu_QuantidadeAmpolas': 100}
Success! Successfully inserted data into Lote: {'Cd_Fabrica': 1015, 'Cd_TipoVacina': 1008, 'Cd_CentroVacinacao': 58, 'Dt_Fabricacao': datetime.datetime(2024, 8, 17, 15, 44, 17, 282183), 'Dt_Validade': datetime.datetime(2025, 5, 14, 15, 44, 17, 282183), 'Nu_QuantidadeAmpolas': 30}
Success! Successfully inserted data into Lote: {'Cd_Fabrica': 1013, 'Cd_TipoVacina': 1008, 'Cd_CentroVacinacao': 46, 'Dt_Fabricacao': datetime.datetime(2024, 7, 6, 3, 35, 11, 398039), 'Dt_Validade': datetime.datetime(2025, 4, 2, 3, 35, 11, 398039), 'Nu_QuantidadeAmpolas': 100}
Success! Successfully inserted data into Lote: {'Cd_Fabrica': 1017, 'Cd_TipoVacina': 1007, 'Cd_CentroVacinacao': 52, 'Dt_Fabricacao': datetime.datetime(2024, 11, 30, 17, 3, 46, 405151), 'Dt_Validade': datetime.datetime(2026, 2, 23, 17, 3, 46, 405151), 'Nu_QuantidadeAmpolas': 100}
Success! Successfully inserted data into Lote: {'Cd_Fabrica': 1019, 'Cd_TipoVacina': 1005, 'Cd_CentroVacinacao': 46, 'Dt_Fabricacao': datetime.datetime(2025, 3, 8, 5, 27, 17, 296981), 'Dt_Validade': datetime.datetime(2025, 9, 4, 5, 27, 17, 296981), 'Nu_QuantidadeAmpolas': 30}
Success! Successfully inserted data into Lote: {'Cd_Fabrica': 1015, 'Cd_TipoVacina': 1008, 'Cd_CentroVacinacao': 51, 'Dt_Fabricacao': datetime.datetime(2024, 6, 19, 11, 38, 44, 388004), 'Dt_Validade': datetime.datetime(2025, 3, 16, 11, 38, 44, 388004), 'Nu_QuantidadeAmpolas': 100}
Success! Successfully inserted data into Lote: {'Cd_Fabrica': 1019, 'Cd_TipoVacina': 1007, 'Cd_CentroVacinacao': 76, 'Dt_Fabricacao': datetime.datetime(2024, 6, 22, 15, 17, 19, 191496), 'Dt_Validade': datetime.datetime(2025, 9, 15, 15, 17, 19, 191496), 'Nu_QuantidadeAmpolas': 30}
Success! Successfully inserted data into Lote: {'Cd_Fabrica': 1018, 'Cd_TipoVacina': 1010, 'Cd_CentroVacinacao': 60, 'Dt_Fabricacao': datetime.datetime(2025, 4, 25, 21, 6, 21, 207484), 'Dt_Validade': datetime.datetime(2025, 10, 22, 21, 6, 21, 207484), 'Nu_QuantidadeAmpolas': 100}
Success! Successfully inserted data into Lote: {'Cd_Fabrica': 1020, 'Cd_TipoVacina': 1008, 'Cd_CentroVacinacao': 65, 'Dt_Fabricacao': datetime.datetime(2025, 1, 10, 17, 43, 12, 362491), 'Dt_Validade': datetime.datetime(2025, 10, 7, 17, 43, 12, 362491), 'Nu_QuantidadeAmpolas': 50}
Success! Successfully inserted data into Lote: {'Cd_Fabrica': 1019, 'Cd_TipoVacina': 1007, 'Cd_CentroVacinacao': 42, 'Dt_Fabricacao': datetime.datetime(2024, 10, 28, 1, 42, 22, 58278), 'Dt_Validade': datetime.datetime(2026, 1, 21, 1, 42, 22, 58278), 'Nu_QuantidadeAmpolas': 50}
Success! Successfully inserted data into Lote: {'Cd_Fabrica': 1018, 'Cd_TipoVacina': 1004, 'Cd_CentroVacinacao': 52, 'Dt_Fabricacao': datetime.datetime(2024, 7, 16, 21, 8, 2, 976680), 'Dt_Validade': datetime.datetime(2025, 4, 12, 21, 8, 2, 976680), 'Nu_QuantidadeAmpolas': 100}
Success! Successfully inserted data into Lote: {'Cd_Fabrica': 1020, 'Cd_TipoVacina': 1010, 'Cd_CentroVacinacao': 58, 'Dt_Fabricacao': datetime.datetime(2025, 4, 6, 18, 21, 17, 185570), 'Dt_Validade': datetime.datetime(2025, 10, 3, 18, 21, 17, 185570), 'Nu_QuantidadeAmpolas': 50}
Success! Successfully inserted data into Lote: {'Cd_Fabrica': 1013, 'Cd_TipoVacina': 1008, 'Cd_CentroVacinacao': 50, 'Dt_Fabricacao': datetime.datetime(2025, 2, 15, 16, 48, 58, 661182), 'Dt_Validade': datetime.datetime(2025, 11, 12, 16, 48, 58, 661182), 'Nu_QuantidadeAmpolas': 30}
Success! Successfully inserted data into Lote: {'Cd_Fabrica': 1018, 'Cd_TipoVacina': 1004, 'Cd_CentroVacinacao': 67, 'Dt_Fabricacao': datetime.datetime(2025, 4, 5, 18, 32, 49, 949926), 'Dt_Validade': datetime.datetime(2025, 12, 31, 18, 32, 49, 949926), 'Nu_QuantidadeAmpolas': 30}
Success! Successfully inserted data into Lote: {'Cd_Fabrica': 1017, 'Cd_TipoVacina': 1005, 'Cd_CentroVacinacao': 64, 'Dt_Fabricacao': datetime.datetime(2024, 11, 25, 20, 55, 1, 631483), 'Dt_Validade': datetime.datetime(2025, 5, 24, 20, 55, 1, 631483), 'Nu_QuantidadeAmpolas': 50}
Success! Successfully inserted data into Lote: {'Cd_Fabrica': 1011, 'Cd_TipoVacina': 1004, 'Cd_CentroVacinacao': 77, 'Dt_Fabricacao': datetime.datetime(2025, 6, 8, 19, 42, 27, 539108), 'Dt_Validade': datetime.datetime(2026, 3, 5, 19, 42, 27, 539108), 'Nu_QuantidadeAmpolas': 30}
Success! Successfully inserted data into Lote: {'Cd_Fabrica': 1019, 'Cd_TipoVacina': 1006, 'Cd_CentroVacinacao': 57, 'Dt_Fabricacao': datetime.datetime(2025, 5, 16, 17, 31, 52, 126747), 'Dt_Validade': datetime.datetime(2026, 5, 16, 17, 31, 52, 126747), 'Nu_QuantidadeAmpolas': 100}
Success! Successfully inserted data into Lote: {'Cd_Fabrica': 1018, 'Cd_TipoVacina': 1010, 'Cd_CentroVacinacao': 72, 'Dt_Fabricacao': datetime.datetime(2024, 11, 18, 9, 0, 10, 165314), 'Dt_Validade': datetime.datetime(2025, 5, 17, 9, 0, 10, 165314), 'Nu_QuantidadeAmpolas': 30}
